,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2021-12-01,117263.98141098022,114204.73855400085,114400.1369600296,116691.40026950836,114055.81397628784,111261.98205566406,123280.99803765897
2021-12-02,119403.70699119568,116353.39880371094,116337.22708415985,118993.83790779114,115966.41403388977,112831.51861095428,125169.20085879108
2021-12-03,118944.7308101654,115911.66738319397,115953.71947574615,117950.74313545227,114964.84346961975,112018.62158489227,124080.06571082612
2021-12-06,119411.51072120667,116362.00752067566,116370.18435001373,118254.75912380219,115308.37187957764,112309.95465278625,125549.56667516315
2021-12-07,122329.99216651917,119259.6459941864,120154.53313541412,121841.57110500336,118476.94337654114,114868.3164024353,128146.55654734297
2021-12-08,122482.14567375183,119434.68219947815,119966.96614933014,121776.31987094879,118418.63504600525,114867.56239128113,128485.88410643757
2021-12-09,120994.89163780212,117978.70075798035,117830.07109165192,119843.95368480682,116621.53149223328,113371.54249191284,127618.38389889846
2021-12-10,122340.9816493988,119327.59710121155,119844.25887393951,122137.43329429626,118464.53887748718,114882.02490711212,128819.74521373163
2021-12-13,120522.74063396454,117533.54722881317,117585.58611011505,120425.49363040924,116992.28532600403,113681.33765602112,127678.60346597852
2021-12-14,119824.55460643768,116837.05542850494,116705.61259174347,119607.88882541656,116279.29390907288,113097.83248710632,126800.17035483828
2021-12-15,121522.62780380249,118519.22100067139,118556.9295091629,121236.65147018433,117768.8539428711,114311.73128032684,128781.41803303598
2021-12-16,121325.30876159668,118349.43593597412,118372.19279575348,121243.0715675354,117594.51951408386,114179.81210231781,127645.74273708342
2021-12-17,120410.00855731964,117430.1558637619,117402.59298801422,120229.81015300751,116506.68453216553,113288.048412323,126287.23643750716
2021-12-20,118487.5328130722,115537.21738815308,115858.78724956512,118802.43599796295,114861.37548160553,111943.96492767334,124944.38527623168
2021-12-21,121770.9631319046,118796.27769756317,119429.4461069107,121782.0033903122,118097.23604393005,114591.6529083252,127163.27742225169
2021-12-22,123383.34670734406,120413.81988430023,121009.52931308746,123043.14097499847,119188.71006584167,115491.53430557251,128434.76347938861
2021-12-23,124283.79901504517,121293.58957958221,121356.72109127045,123592.45008850098,119807.33784008026,115997.90644359589,129233.8577317379
2021-12-27,126165.4142446518,123172.50917339325,123901.25131320953,125892.35582447052,121676.54341506958,117531.45043373108,131062.78897662087
2021-12-28,125872.32376766205,122893.24547481537,123949.34974765778,125881.8922739029,121640.31924247742,117504.08567428589,130955.71031136715
2021-12-29,125980.99631404877,123001.46271800995,123882.66771793365,126018.10942173004,121768.90783882141,117610.27263069153,131123.22117715832
2021-12-30,124504.7755613327,121543.44787120819,122880.70758152008,124993.40206623077,120916.92204093933,116913.50702667236,130760.72543093494
2021-12-31,124421.66636943817,121459.8213224411,123200.80405902863,125259.38535404205,121098.95502281189,117061.80946922302,130431.17015115316
2022-01-03,125932.94219875336,122935.27603054047,124056.96763706207,126323.07016468048,121894.67079353333,117708.41094207764,131186.38217373236
2022-01-04,127098.8796300888,124074.1092634201,126265.40562534332,128474.67775058746,123528.39408111572,119034.28967285156,131142.4290661431
2022-01-05,124225.6890668869,121233.88638973236,123374.17247104645,126025.1447763443,121276.42867660522,117194.38851547241,128624.22874965591
2022-01-06,125569.4132604599,122541.49426174164,124720.06261539459,127232.35340595245,122088.77819824219,117854.80286026001,128503.39978749056
2022-01-07,125509.73962306976,122496.08017635345,124320.47628498077,126943.51095294952,121699.33855056763,117543.33018875122,127995.35643967957
2022-01-10,125020.39978313446,122010.15467739105,123816.32029056549,126180.89179706573,121087.82799911499,117046.11200714111,127836.0762606351
2022-01-11,126344.13543605804,123311.76598262787,124958.63567829132,127237.86850833893,122193.4018497467,117945.10646820068,129000.42163442656
2022-01-12,127166.98340511322,124128.86882686615,125621.8140001297,128027.9490442276,122872.8740272522,118498.42654800415,129349.2113823753
2022-01-13,125966.35179042816,122941.30519771576,124364.07607746124,126925.17697238922,121872.57571601868,117684.16584014893,127566.96204111817
2022-01-14,127905.41947460175,124854.74157238007,125118.4639635086,127636.98093891144,122464.06512832642,118169.75324630737,127619.12811599935
2022-01-18,127079.96241283417,124062.2717885971,124201.66385364532,126114.3626832962,120957.68186569214,116958.5408821106,125359.05595706363
2022-01-19,124855.3850812912,121863.07516765594,121495.58166599274,123621.79708957672,118764.2365283966,115175.13172912598,124057.37594897648
2022-01-20,122071.05872631073,119111.27792644501,119442.1031923294,121398.65010547638,116816.24238586426,113610.42947769165,122684.28653811378
2022-01-21,119963.57921123505,117050.15939617157,117148.83290576935,118799.45173740387,114420.7082939148,111680.068359375,120275.92026209908
2022-01-24,120999.8489522934,118067.33537960052,118271.41883945465,119820.97247028351,115301.32069778442,112369.29032707214,120786.71012540147
2022-01-25,123147.78067684174,120195.47124385834,119405.68473911285,120465.90856647491,115566.85167121887,112562.27017402649,119312.0350802678
2022-01-26,122477.72875118256,119510.99439907074,118756.55873966217,119786.99524784088,114997.40791320801,112041.63394546509,119012.68261116366
2022-01-27,121919.45154857635,118965.42013835907,118338.27623844147,119284.87475299835,114488.01808166504,111722.63994979858,118425.0168932852
2022-01-28,123725.17741298676,120755.11880016327,119902.81361103058,120814.39138889313,115751.91970443726,112802.87976455688,121366.162875988
2022-01-31,124095.34508800507,121110.18393611908,120750.9567117691,121525.74546909332,116667.97303771973,113642.79544639587,123552.07911665682
2022-02-01,127914.73871135712,124906.41273784637,123683.48827457428,123835.43113040924,118601.77479743958,115319.52938270569,124386.8957898487
2022-02-02,129391.09764289856,126375.83183193207,125006.80811786652,125328.38525104523,120195.8367843628,116620.87385177612,125595.22085041157
2022-02-03,127479.28937530518,124933.03642559052,123281.65406513214,123892.75645923615,118652.06682014465,115228.53150177002,122643.10652519808
2022-02-04,127232.28041553497,125872.6601896286,123021.43295001984,123733.0462846756,118562.99416923523,115081.39029121399,123219.81276029325
2022-02-07,126490.72398853302,125132.12603282928,122751.76639270782,123626.97078037262,118237.67164421082,114741.81560325623,122824.35882817347
2022-02-08,125228.33494281769,123889.38492870331,122112.20390033722,123649.25537967682,118452.21936225891,114905.4404964447,123834.94363308538
2022-02-09,126611.26034832001,125303.87607479095,123365.80152606964,124732.49352741241,119709.75061225891,115923.28840446472,125647.40464474753
2022-02-10,126521.31903648378,125197.31101322174,122538.89902973175,123770.88048648834,119072.99923706055,115408.8751411438,123390.0612818484
2022-02-11,128464.18524360657,127070.30201435089,124048.49574756622,124478.07684803009,118956.2301197052,115336.40143871307,120956.98522613879
2022-02-14,124815.69811916351,123440.96441173553,121721.65531635284,122522.66020679474,117288.70093727112,113961.26223564148,120561.52243429162
2022-02-15,125192.78468894958,123884.42329883575,122789.69509220123,124107.13927173615,118733.77320098877,115126.14036560059,122505.79847008456
2022-02-16,127077.62102413177,125738.91035366058,124366.83099460602,125608.72400665283,119964.82370376587,116136.15403175354,122643.10652519808
2022-02-17,127330.4495973587,125947.35337734222,124478.04816150665,125014.5557718277,119521.12371826172,115781.26191329956,120023.28513553036
2022-02-18,126257.24988079071,124916.12104320526,123505.86211109161,123976.01887989044,118726.05484771729,115127.05643844604,119246.12756820241
2022-02-22,124663.94564342499,123284.73190975189,122005.02276325226,122497.05209445953,117478.7548789978,114111.83784103394,117966.41968404618
2022-02-23,124993.11175251007,123582.61566829681,121661.00351810455,121818.62491416931,116807.14290237427,113575.66369438171,115873.84953117423
2022-02-24,126270.25771999359,124879.4205198288,122255.77749347687,122557.87637233734,117129.67544746399,113847.37351036072,117617.66537500703
2022-02-25,131497.92868614197,130116.74545001984,126754.48913288116,126581.25475025177,121092.23815727234,117321.50259208679,120212.76812525245
2022-02-28,134800.55906105042,133356.82439517975,128742.05370044708,127931.52714920044,122449.01552009583,118451.09105682373,119905.19382912898
2022-03-01,133804.3647956848,132300.9014787674,127601.23705387115,126716.60908222198,121664.09672927856,117814.70162200928,118079.00024001
2022-03-02,136629.37314605713,135238.197804451,130217.84917163849,129167.50348854065,123967.7502193451,119692.90928268433,120251.20162267679
2022-03-03,138113.31971263885,136679.5812177658,130928.29855442047,129629.50497055054,124124.25912475586,119837.70784950256,119652.54098310547
2022-03-04,142038.86937522888,140516.82896137238,133867.88399219513,132291.1808795929,126112.69610023499,121487.61757659912,118680.41625480007
2022-03-07,142879.71601104736,141296.48115253448,133387.70515918732,131547.29811286926,125075.53140068054,120670.13430404663,115181.82508435124
2022-03-08,140174.1374320984,138600.11823749542,131734.04630756378,129829.5385723114,123443.3263721466,119321.21681594849,114308.53947482549
2022-03-09,139152.4241142273,137592.86930179596,131916.94940662384,130060.69257926941,123965.48100852966,119738.74172973633,117373.26979491238
2022-03-10,143758.59100723267,142173.57938098907,135115.78326511383,132458.3520488739,125869.3909702301,121311.07099914551,116843.25432317042
2022-03-11,142207.56663513184,140642.4897737503,133969.36557102203,131191.74968528748,124899.18883705139,120516.78178405762,115357.56663688913
2022-03-14,137348.714302063,135846.46764087677,130150.03535175323,127880.53936576843,121830.48251533508,118005.65810394287,114514.50155749578
2022-03-15,138245.73738098145,136736.52333545685,131616.5533914566,129623.45722389221,123703.98524665833,119624.74356460571,117032.72845316512
2022-03-16,135708.59554290771,134206.83990192413,130188.4836435318,128147.37105751038,122816.03079795837,118862.8956413269,119627.83120341056
2022-03-17,140442.84825134277,138897.08277225494,133584.86823368073,131130.05386543274,125312.44976997375,120993.87777328491,121124.48723220255
2022-03-18,141240.89290618896,139693.81296634674,134001.10073947906,131272.76282310486,125501.01065254211,121487.26182937622,122451.14281180636
2022-03-21,147212.9005355835,145629.8697938919,138499.07693958282,135132.16407966614,128944.54579734802,124386.89053344727,122415.32293396251
2022-03-22,145893.32553863525,144318.14789295197,137527.7183046341,134377.36174201965,128477.83606338501,124026.05700683594,123847.7636586209
2022-03-23,148803.85592269897,147213.7007226944,139267.92651844025,135793.61833381653,129542.07441711426,124894.78043746948,122252.79123496538
2022-03-24,150447.7444267273,148850.408288002,140915.07048892975,137414.44280052185,131670.45322227478,126640.0433883667,124095.67655048994
2022-03-25,154081.8447227478,152462.67332553864,143614.2157793045,139936.83025550842,133952.24842262268,128506.13809967041,124701.708483251
2022-03-28,150834.68871307373,149228.24710178375,141393.66519260406,138054.26924705505,132382.76043701172,127173.75101852417,125588.7178105062
2022-03-29,148704.37852859497,147083.23924350739,140166.33512973785,137025.19545173645,131522.08046722412,126278.33149337769,127142.35960588034
2022-03-30,149845.03772354126,148218.78143787384,140945.84820270538,137785.8000240326,131985.513048172,126503.53524398804,126357.272582537
2022-03-31,150194.09700012207,148582.90293979645,140836.29228687286,137286.3001422882,131482.7725391388,126105.44647979736,124412.47382282796
2022-04-01,150775.50261306763,149136.07161045074,141527.55614948273,137494.87118530273,131856.24896621704,126377.89822006226,124765.08211328243
2022-04-04,151329.09391403198,149695.63814258575,141698.8198595047,137296.57772254944,131642.56267738342,126161.72561264038,125833.87532715651
2022-04-05,151099.12224578857,149483.01314258575,141192.14846897125,136493.19304466248,130820.18405723572,125442.59337997437,124244.4402331207
2022-04-06,153327.05303955078,151681.71963977814,142538.7183122635,137152.55146217346,131327.80359840393,125958.60906219482,123002.06724019226
2022-04-07,155951.71152114868,154284.92160511017,144630.14890384674,139038.4471874237,133097.89883995056,127544.91923522949,123621.89376850188
2022-04-08,159111.94104003906,157421.97734165192,146925.0192346573,140616.40309143066,134450.7342376709,129055.0304031372,123291.31962007008
2022-04-11,156780.67197036743,155131.141579628,145182.14500904083,138948.4209499359,133015.79126930237,127646.8137626648,121183.9803016365
2022-04-12,159265.1460456848,157597.42805194855,146991.24056339264,140413.79560661316,134322.05639076233,128618.61964797974,120734.97817716248
2022-04-13,159628.0562019348,157944.7697572708,147563.4236383438,141018.05431556702,135115.90789604187,129501.5729598999,122117.839867338
2022-04-14,159652.5293006897,157974.50711917877,147395.44491291046,140826.11972999573,135029.60002326965,129497.97770690918,120597.23599540677
2022-04-18,161248.18604660034,159563.83373355865,148594.88229846954,141843.16974830627,135899.809633255,130308.28913497925,120646.8416090718
2022-04-19,159892.65451431274,158216.53044986725,148010.26481342316,141621.31475448608,135900.59420013428,130203.17011642456,122594.3780245448
2022-04-20,159500.24546051025,157807.70483875275,148214.19754886627,142030.5871810913,136517.7657775879,130837.40014266968,122503.48608123537
2022-04-21,152055.66979599,150410.29897785187,142668.5824098587,137512.58111190796,132800.08465576172,127621.92120361328,120671.61340685844
2022-04-22,147769.42580795288,146176.63447284698,138573.1033601761,132312.04258728027,127791.84370422363,123225.85690307617,117360.49406801384
2022-04-25,144915.514377594,143336.30014896393,136169.5173921585,130793.23417282104,126590.33902740479,122345.70227432251,118040.91227195394
2022-04-26,144490.54444885254,142918.05197620392,135275.2070055008,129075.51467895508,124928.22675704956,120777.30932235718,114622.32443985039
2022-04-27,145619.8854446411,144042.78556537628,136381.88762760162,129966.75684928894,125721.69823646545,121627.53518295288,114944.6324626259
2022-04-28,147831.29006195068,146221.4249277115,138047.33468341827,131550.188829422,127242.61218452454,123133.52774047852,117848.06258582308
2022-04-29,143696.93524169922,142126.16909885406,134154.07846927643,127608.79684638977,123111.92015266418,119712.34998321533,113492.9306906184
2022-05-02,142994.75940322876,141430.17158985138,133914.73578739166,127064.46011924744,122652.89202690125,119364.08572769165,114176.0776905951
2022-05-03,148408.1286125183,146800.0380487442,138309.99401950836,130637.39269828796,125660.58859443665,122292.59376907349,114699.45722652081
2022-05-04,151266.86437606812,149607.90693759918,141454.24699497223,133472.34181404114,128647.8855342865,125313.2950592041,118192.38703116648
2022-05-05,148178.98906707764,146542.24332141876,138677.53886127472,130489.49433708191,125647.99094200134,122495.69710540771,113991.5118495753
2022-05-06,149419.2721309662,147753.01074504852,139773.057305336,131021.8570804596,126145.60258293152,122651.24588012695,113311.11136508995
2022-05-09,138180.04315948486,136608.07631778717,130963.96003055573,123957.48718452454,119682.06380271912,116879.5213470459,109683.18589417996
2022-05-10,139594.97005844116,138013.36875629425,132322.54229450226,125187.54430961609,120700.57134437561,117768.20620727539,109936.61839621392
2022-05-11,141813.71571350098,140217.29443836212,133534.76220035553,125722.8155002594,121015.96977043152,117632.49369812012,108190.1446341637
2022-05-12,140975.42751312256,139393.68196201324,132820.32732105255,125152.66228294373,120527.05359077454,117401.91259384155,108077.2008293768
2022-05-13,146105.29153633118,144481.7536458969,137033.4977350235,128415.43125724792,123265.23352241516,119939.7880897522,110661.10488419938
2022-05-16,149054.1403617859,147400.27179050446,139267.35470294952,129939.20065116882,124854.55157661438,121204.47016906738,110212.07618054317
2022-05-17,151665.72666549683,149990.02738285065,141730.24973011017,132334.01952171326,127139.08276557922,123284.92821502686,112479.19182275512
2022-05-18,145999.17353630066,144358.87439250946,136846.1920824051,127651.36467170715,122924.75576210022,119550.37907791138,107944.98711751339
2022-05-19,145298.76827049255,143663.8734846115,135663.83564472198,126701.87011146545,121968.38530158997,118709.8339767456,107283.85654010458
2022-05-20,143573.96857261658,141921.10073375702,134401.0599336624,125782.63742256165,121218.57266426086,118191.91137313843,107330.68905909607
2022-05-23,148166.49842643738,146486.34606075287,137576.06000995636,128169.64995765686,123591.7009563446,120276.35346603394,109338.86144883653
2022-05-24,147575.17301940918,145883.9095697403,137326.1627588272,128020.38743019104,123681.3937664032,120325.30537033081,108504.17767155556
2022-05-25,149801.32675170898,148087.6691713333,139147.19495105743,129412.45172691345,125123.56490898132,121536.84591293335,109462.81789477105
2022-05-26,149532.8133544922,147796.35149478912,139463.8854227066,129876.47567558289,125893.38767814636,122194.20315551758,111650.01879591166
2022-05-27,151567.81458473206,149796.7883901596,141702.14508152008,131794.1037082672,127907.52480888367,123991.91989517212,114390.95265902126
2022-05-31,151951.80645370483,150211.20661258698,141826.9083108902,131639.08442115784,127394.61473274231,123419.96244812012,113749.10084841636
2022-06-01,150006.6561203003,148251.86262989044,140495.19188785553,130270.8605709076,126258.0893650055,122442.21102523804,112829.01815880866
2022-06-02,150946.86124801636,149200.295712471,141418.22381305695,130967.60770606995,126929.99514198303,123057.36406707764,114977.67038606883
2022-06-03,150192.79383659363,148445.3133687973,140601.67160892487,130130.2324848175,126001.39765739441,122232.81088256836,113090.7256462263
2022-06-06,150048.9262676239,148296.93969249725,140585.49440860748,130273.0642528534,126326.36820411682,122472.75252151489,113435.0678110245
2022-06-07,149630.04488372803,147855.9697084427,140849.31226062775,130672.72559547424,126812.08310890198,123000.30093383789,114523.16637088466
2022-06-08,147924.05555152893,146161.37667369843,139317.4736146927,129316.92475700378,125467.66953468323,121685.30435562134,113278.06458191965
2022-06-09,143891.7170791626,142162.71595096588,136104.0375032425,126272.05825996399,122698.31303977966,119019.22413635254,110583.98095725634
2022-06-10,142311.97886657715,140610.59489154816,134475.65709400177,124403.22744560242,120773.32870674133,117127.80611419678,107377.53043781494
2022-06-13,136561.9290523529,134936.1917142868,129310.28907871246,119543.90008735657,116217.88388252258,113006.75923156738,103300.57626324873
2022-06-14,137781.23973083496,136168.15890216827,130272.49418354034,120537.26484107971,116546.08672142029,113237.8335723877,102989.30746080301
2022-06-15,137070.2210597992,135474.99707317352,129694.58467578888,120598.26266670227,116716.88933753967,113484.29024505615,104457.56806330524
2022-06-16,132592.1040878296,131054.4179239273,125362.05809497833,117120.25179100037,113488.88619804382,110486.21501159668,101000.43155732124
2022-06-17,128500.55501556396,127015.85712146759,122436.20855808258,114975.67402458191,112037.77404212952,109522.82229614258,101218.15049824005
2022-06-21,132298.09830856323,130773.24783039093,125822.34795856476,118153.6426563263,115089.4992237091,112322.53813171387,103766.18151685444
2022-06-22,130218.26686477661,128710.9309015274,124033.23842334747,116802.19002723694,113922.16182518005,111273.21591949463,103578.07178487802
2022-06-23,124687.46438789368,123201.84401988983,120370.68256473541,114363.66517829895,112105.56122779846,109718.29333877563,104593.3788244896
2022-06-24,127616.13145256042,126111.12876796722,122563.43236637115,116642.82457923889,114613.08037376404,112163.3991279602,107918.80662307149
2022-06-27,131370.94110488892,129826.40273761749,125538.79189777374,118869.98940849304,116466.03393363953,113748.11853027344,107506.59894645438
2022-06-28,131890.60889434814,130341.75537586212,125579.8431596756,118439.00989341736,115746.58589363098,113165.15021514893,105309.92699673228
2022-06-29,129752.99089431763,128230.65465259552,123931.48927783966,117188.34503364563,114655.43953514099,112113.74803161621,105224.1736953099
2022-06-30,128520.36695671082,127005.45506191254,123198.76134586334,116720.53228569031,114291.92085075378,111828.63694763184,104369.2808798489
2022-07-01,129265.57844161987,127737.45286273956,124111.82524204254,117827.48875236511,115352.11982536316,112871.71808242798,105473.16747392072
2022-07-05,125094.27696228027,123615.37646579742,120686.29742527008,114903.30667304993,112716.99234580994,110690.59195327759,105672.36072486392
2022-07-06,125091.72301101685,123613.79122257233,120859.1453332901,115254.06691932678,113047.15443611145,110972.1206703186,106029.23940392108
2022-07-07,127066.54480361938,125562.80740833282,122350.86312580109,116901.87684822083,114418.06897544861,112143.67111587524,107617.26580130165
2022-07-08,127653.24129867554,126143.40809726715,122664.02948093414,117321.30988883972,114704.13870811462,112426.64432144165,107528.73940520575
2022-07-11,127284.46851348877,125782.91718769073,122441.77358341216,116960.12495613098,114353.93925666809,112157.54438781738,106300.37364128328
2022-07-12,125925.7202091217,124446.15954113007,121216.192486763,115887.05868339539,113328.50749778748,111332.47685241699,105359.7363841273
2022-07-13,126971.91569137573,125488.64186191559,121858.95581150055,116162.25233650208,113338.91997337341,111384.8335723877,104806.41096961831
2022-07-14,123302.90138244629,121832.77166461945,118638.35121250153,113719.26432991028,111309.9276599884,109672.77239990234,104551.87100166042
2022-07-15,125949.74361801147,124462.15485095978,120865.27455234528,115274.36284065247,112584.6582775116,110865.98894500732,106549.38513934889
2022-07-18,126064.85981559753,124573.19846248627,120601.60197925568,114972.39218330383,112206.53527259827,110535.87833404541,105669.58763019036
2022-07-19,129462.67962265015,127944.19565296173,123393.74719715118,117994.85524559021,114964.46121788025,112904.79152297974,108524.69680019427
2022-07-20,128602.16467285156,127091.27035236359,122361.5486536026,117458.29934883118,114765.85702705383,112765.6420211792,109216.34913846683
2022-07-21,127998.89780426025,126498.21531772614,121276.49086093903,116807.81989860535,114230.48679733276,112309.41890716553,110328.49299846754
2022-07-22,127455.75705909729,125958.65959072113,120308.20034122467,115849.30255317688,113263.64327907562,111518.99853515625,109304.87553456271
2022-07-25,130936.08369636536,129424.21597576141,122999.08881855011,118020.66578102112,115048.39669418335,113036.62281417847,109437.68284816138
2022-07-26,130953.09896659851,129441.18366909027,122921.87277317047,117902.33378791809,114590.9143409729,112639.07586288452,108142.91342743958
2022-07-27,133642.00435447693,132111.3421087265,125050.33706378937,120157.74740409851,116662.79180145264,114437.30282592773,110950.9951644494
2022-07-28,134501.43339538574,132949.2984972,125413.10146808624,121702.434633255,118346.93045043945,115859.2232093811,112342.60140556032
2022-07-29,137191.32630348206,135617.1100873947,127717.97766971587,124101.18194007874,120970.36226272583,118116.622215271,113980.40175142634
2022-08-01,134845.10219955444,133295.16594791412,125896.1432390213,122643.59441184998,119769.33485794067,117112.34600448608,113642.86385726483
2022-08-02,135873.9583377838,134338.481631279,126308.13992786407,122286.96640968323,119502.53951263428,116895.33376693726,112893.13600594098
2022-08-03,133585.55499839783,132103.0277814865,124367.46249866486,121039.82240104675,118792.4246749878,116267.4647064209,114660.97943045953
2022-08-04,132287.8568019867,130828.26836299896,123284.53184986115,120323.42160987854,118132.26937866211,115696.09610366821,114583.53655333038
2022-08-05,133153.80918312073,131683.00147151947,124448.98841190338,121348.49902915955,118960.07672023773,116437.13810920715,114389.84519309732
2022-08-08,133259.9197998047,131780.20649433136,125088.51163196564,122074.39300727844,119561.33179664612,116886.99480438232,114257.04673922605
2022-08-09,135994.4446182251,134497.37912845612,127326.60706043242,123393.95544242859,120291.60930728912,117569.29022026062,113803.33123977974
2022-08-10,137140.7227344513,135626.7034406662,128407.70382022858,125033.50047492981,121848.17148780823,118889.16620635986,116193.65911082535
2022-08-11,139183.06999778748,137634.76924800873,130183.9083147049,126256.72673988342,123158.0649356842,120000.61232376099,116193.65911082535
2022-08-12,141611.8023700714,140040.84997463226,132595.13050937653,128413.27987098694,125196.7294216156,121752.35391235352,118160.71350574186
2022-08-15,139905.2552318573,138346.70961666107,131301.0033044815,127764.4622592926,124410.34212207794,121109.4188747406,118647.62640372412
2022-08-16,140800.51417160034,139242.01882266998,131857.53738880157,128043.01811027527,124608.60779190063,121263.56701278687,118880.02591293068
2022-08-17,141361.9181690216,139792.61445522308,132163.12854480743,127872.39000892639,124356.92750930786,121029.65517425537,118036.19889698167
2022-08-18,143099.2760887146,141493.29635334015,133736.87207889557,129140.4464378357,125549.7300453186,122048.44161987305,118379.27412076287
2022-08-19,142864.6398563385,141252.14490795135,133151.3446969986,128148.59847164154,124612.91700363159,121216.1095237732,116788.48348843616
2022-08-22,144098.13064193726,142485.46590137482,133459.22588157654,127691.6999950409,124010.90023899078,120643.73270225525,114356.66551401613
2022-08-23,145941.31673240662,144319.15925884247,134636.59596061707,128481.88628292084,124595.56755542755,121100.90254020691,114079.98508730685
2022-08-24,150080.41333770752,148433.57288837433,137656.19514751434,130932.51586914062,126638.00022697449,122848.03344726562,114445.18305038464
2022-08-25,153181.39896202087,151517.51998806,140088.69126605988,133504.71471881866,128853.95740890503,124671.43474960327,116060.86951668149
2022-08-26,152375.55235671997,150728.27798175812,138674.18447494507,131463.53191661835,126893.61823368073,123065.3450717926,112132.31577592298
2022-08-29,150803.90552330017,149148.16649150848,137425.28021621704,130513.5267086029,126131.10777187347,122442.56579780579,111390.88948916495
2022-08-30,145698.49410438538,144074.29995250702,133581.81895160675,127211.95083808899,123225.22045707703,120022.06219863892,110168.04333540739
2022-08-31,143735.98077774048,142113.04371738434,132088.86564540863,126187.70124340057,122240.90170478821,119226.12712097168,109329.78022826025
2022-09-01,142447.24152565002,140838.63400173187,131426.12650966644,125431.71992588043,121663.38472175598,118736.69063949585,109672.84659231406
2022-09-02,144561.33068466187,142945.75600910187,132815.94393825528,126340.62269306183,122109.70759963989,119107.58498764038,108516.39523562844
2022-09-06,142443.50670814514,140832.46448802948,131166.88914775848,125215.90526771545,121121.64891433716,118276.58511734009,108106.95179395746
2022-09-07,143006.06278419495,141392.47614192963,132193.70770549774,126888.52897548676,122830.30786800385,119698.13314437866,110049.10149517647
2022-09-08,144319.6420288086,142695.2294626236,133294.4293165207,127966.16954612732,123811.57540225983,120545.71240615845,110768.38732318311
2022-09-09,146284.3135662079,144647.09889888763,134814.3130788803,129325.9035024643,125109.30530548096,121632.55696487427,112489.2298938897
2022-09-12,144604.44907188416,142946.8666563034,134030.32349014282,129083.40263748169,125046.95368766785,121747.74230766296,113698.21057427955
2022-09-13,142947.98296928406,141319.1968679428,131953.48611927032,126299.25107479095,122346.38383960724,119532.45442008972,108754.33207445467
2022-09-14,145433.78377342224,143778.78069591522,134131.3286819458,128067.45750808716,123733.2075176239,120680.70680809021,109169.32170547271
2022-09-15,143004.6543560028,141376.6685628891,132439.87597560883,126892.72529220581,122484.05002689362,119645.23551368713,107929.89014203826
2022-09-16,141142.61454582214,139532.24060344696,131050.03054237364,125863.89551258087,121196.63568019867,118472.21782493591,107106.51137690883
2022-09-19,143551.27646827698,141950.7286787033,132510.48281288147,127254.19392871857,122472.6899766922,119478.23673629761,107937.11967958973
2022-09-20,142255.79448890686,140670.722407341,131541.71357154846,125435.84833908081,120789.8161020279,118087.14654922485,106698.13996225223
2022-09-21,140637.7082004547,139061.06037425995,129445.5232028961,123520.82218933105,118846.39039802551,116347.31914520264,104836.93273048205
2022-09-22,139639.79020881653,138065.94671154022,128594.07363319397,122559.59356689453,117697.9202785492,115296.99849796295,103956.3201264035
2022-09-23,133232.7603778839,131705.91430187225,123654.88068580626,118321.43203258514,113748.16146278381,111873.1566696167,102214.53316014337
2022-09-26,129781.77966499329,128280.876704216,121941.19406318663,116746.70471477509,111999.93423557281,110195.64676856995,101203.37247295104
2022-09-27,132785.0190372467,131269.7189054489,124063.7112598419,118347.6624174118,113362.52383136749,111261.4782075882,100945.01396248738
2022-09-28,137625.01468086243,136050.95159816742,127899.98998069762,121909.68271255493,116786.45819759369,114408.25484657288,102931.25852693387
2022-09-29,134947.0441493988,133375.84104824066,125731.36944389342,119539.00668525696,114377.8647737503,112320.7139635086,100781.10900574455
2022-09-30,133979.85674095154,132421.42101955414,124688.24737358092,118386.47364902496,113502.72063827515,111684.09046649933,99222.69181730639
2022-10-03,138471.97995567322,136867.50899028778,129024.83063697813,122391.33084869385,117220.64445114136,115034.68124198914,101842.29171378934
2022-10-04,144156.17690849304,142503.61381435394,134182.81238365173,127692.83009529114,121975.60701084137,118971.20729446411,104998.02915364176
2022-10-05,142501.1585445404,140840.67759990692,133361.323595047,127246.8679485321,121285.87490177155,118373.80453109741,104753.58927491016
2022-10-06,143384.01168632507,141714.41389751434,134057.8505344391,127606.47883319855,121387.16948604584,118444.87924671173,103672.95060551364
2022-10-07,142050.3641910553,140393.09152507782,132777.87803840637,126268.02760219574,120117.16280460358,117389.1479139328,100781.10900574455
2022-10-10,142340.36187171936,140700.3581495285,132209.2516040802,125593.11300086975,119622.22114944458,117018.53129577637,100011.60624288287
2022-10-11,139483.84456825256,137853.8213415146,129650.84858512877,123990.12795639038,118574.82950496674,116155.64935493469,99378.23319139164
2022-10-12,138693.45971107483,137065.8333158493,129129.80056953429,123295.67518234253,117908.12027931213,115593.36551475525,99050.45871681556
2022-10-13,142551.66864967346,140892.34078121185,132288.64499473572,126260.01922416687,120462.63430786133,117705.51239395142,101664.50356422403
2022-10-14,135318.38801765442,133698.52381420135,126996.32080268858,121850.15094470978,116705.37870025635,114589.77093982697,99347.70257080052
