,SB1: Wide Buffer (No Swap),Swap10: Force Swap (Cap 10),Swap15: Force Swap (Cap 15),Swap20: Force Swap (Cap 20),Swap25: Force Swap (Cap 25),Swap30: Force Swap (Cap 30),S&P 500
2023-07-03,161276.32124658587,140364.7711923361,141298.0133267832,142377.03916055447,134751.9960315729,128736.90469649337,124783.09833049926
2023-07-05,159550.99604364397,139018.6121652365,140111.08954824926,141527.35046655423,133946.9587940193,128051.39509200596,124597.51358794482
2023-07-06,157752.35975214007,137722.6840036154,138381.19159521582,139787.65203362235,132349.45438237913,126729.20360122225,123621.81821661275
2023-07-07,157885.27748819353,137916.28983857637,138772.8424283457,140248.73715383298,132789.71288520106,127083.94741067907,123309.71654448952
2023-07-10,160159.6249193764,139300.96657350066,140406.52982534887,141654.29856662996,134206.19418935786,128346.34104722044,123621.81821661275
2023-07-11,160416.99623819353,139715.83738114836,140961.81516851904,142435.67880230196,135727.99171113977,129578.73737165473,124409.13803076754
2023-07-12,161883.23503442766,141045.30754258635,142232.81569876196,143253.85170536287,136253.24595212945,129984.18578248999,125410.11020882646
2023-07-13,161572.45216699602,141178.5205056906,142904.66359915258,144198.67884998568,138504.35720267304,131782.5656321909,126405.47417845285
2023-07-14,161866.9991983986,141270.36949326994,142610.693155427,143238.87951832064,137569.17771162995,131017.16443475745,126326.75548663079
2023-07-17,164392.63289972307,143354.25608994963,144711.05456747534,145676.6438634897,139506.0474368573,132660.81231721898,126765.39180778075
2023-07-18,163830.09150262835,143013.79414155486,145125.67632116796,146636.3661268259,140086.10310189257,133103.37829017662,127707.33161176986
2023-07-19,163280.66045709612,142648.64798142912,144626.8636418772,146484.11581974276,140640.45330349932,133525.39252662682,127991.31250416962
2023-07-20,162977.24718805315,142399.00017716887,143788.65036596777,145216.85706501253,139126.5732433034,132296.91281681083,127142.16064159323
2023-07-21,163125.2187990761,142913.76740434172,144018.88690008642,145311.2770994211,139314.4177219201,132469.8734607794,127142.16064159323
2023-07-24,163217.76990839007,142607.21076753142,144112.96064962866,145401.511211207,139421.05479162224,132530.72273762725,127710.13128612167
2023-07-25,164212.09123559954,143186.81764771944,144905.19713034155,145476.34111957796,139565.4201623727,132715.97000058196,128058.78819993963
2023-07-26,162809.3094744301,143156.66639878752,144055.01801886084,144926.24845867403,139279.61001317986,132325.3777329733,128078.47451769185
2023-07-27,160694.46884103777,141850.8693139792,143663.6346799326,144491.0372922922,138235.2407485772,131186.28158257506,127229.31379538651
2023-07-28,162347.40465736392,143430.05248120788,145250.3895461512,146291.0704083658,139789.89522634516,132712.5918698146,128474.92966925658
2023-07-31,162505.39279365542,143399.81033185485,145740.52006601813,146932.84298946627,140707.6987093545,133551.666011317,128719.55564560977
2023-08-01,161438.3913021088,142126.75273374084,144376.67166208746,145339.7550416208,139030.29067407618,132055.68956051132,128351.20355431062
2023-08-02,159360.20071220398,140677.6775918341,142567.78301691535,143110.03916408785,136885.59831033717,130183.83151260635,126565.74667536456
2023-08-03,159436.73486518863,140884.6092667914,142390.47554850104,142296.84765484103,136302.42235551844,129299.98643127702,126203.03823141381
2023-08-04,158327.06815528873,139780.74323895935,141480.65941690924,141332.5284981943,135191.10456071864,128312.57071750902,125632.25019307564
2023-08-07,160958.1110401154,141760.14654401306,143556.21156000617,143494.25696638355,136716.83420979508,129803.80016569397,126728.80998689913
2023-08-08,162547.67833137515,143490.97369245056,144563.71497416022,144119.17856672534,137137.54253697404,130089.99845827362,126177.71712604213
2023-08-09,161800.45256614685,143879.08030942443,143206.13537287235,142729.15702894458,136279.13219952592,129340.04291936658,125334.19119135622
2023-08-10,161625.8433055878,143841.22686246398,143315.11018061163,142806.38354376086,136067.65800346385,128966.49193892263,125379.18975475118
2023-08-11,161633.0520191193,144187.85551312927,142871.76924204352,142228.5689781023,135812.55323661814,128787.40415426038,125306.07927136173
2023-08-14,164052.80679893497,146152.3490319586,145540.30069803717,144329.6316192461,137513.06183853158,130063.19927352689,125997.75831137819
2023-08-15,162055.14400291443,144571.0980859137,144007.22850870612,142624.18879965076,135919.41604843148,128485.41107696318,124530.04675190376
2023-08-16,160387.78173255923,143255.64472821716,142549.74139093878,140896.81899145374,134401.27816402444,127077.21188695691,123616.21886790915
2023-08-17,157350.6188335419,140524.95308164123,140233.1999328089,138557.4427093149,132442.25483863842,125500.85575254224,122674.27906392001
2023-08-18,158172.63850593567,141003.36364606384,140929.17279123783,138870.6481841684,132802.6418748475,125833.27745050214,122733.32029771879
2023-08-21,159107.26241874698,141324.72285703185,142378.99520563605,139985.47582470186,133861.50082923897,126627.7022068479,123531.83880928079
2023-08-22,158091.71470832828,140404.28323987487,141554.28011393073,138906.5550254465,132913.8283143235,125767.58341105244,123197.26000478248
2023-08-23,160138.31169319156,142104.36910108093,143462.35960840705,140866.25041042574,134450.32435848244,126982.8096720197,124569.39280822132
2023-08-24,156701.92014122012,139229.11018613342,140899.59550928595,138599.02891891726,132378.13242934237,125127.15925248884,122842.97716307404
2023-08-25,157489.37145805362,140439.32805875305,141433.49757456305,139153.99193542727,132820.84720347414,125732.92967923902,123709.0245287798
2023-08-28,157027.38357353213,139785.98504117492,141484.0150840235,139212.22824550874,133205.9763664819,125950.34328992628,124493.4737907511
2023-08-29,159807.11568260196,141679.40314725402,144029.4945685053,141656.17115476856,135435.35944717415,128000.31249730848,126293.00877901683
2023-08-30,159832.48052024844,141639.761728797,144229.30035845283,142230.42602232227,135953.21554058083,128413.79497545026,126813.19890525645
2023-08-31,161129.73690986636,142329.35275891784,144766.62514330389,142639.7634270502,136239.32747488032,128632.68764753126,126627.61416270201
2023-09-01,159956.89359855655,142056.4652581549,144061.96560122014,142214.0847161127,135723.51586751948,128175.49640626692,126863.796817355
2023-09-05,158343.97210884097,141164.97074750427,142862.34504534246,141200.7280114008,134578.49888734828,127316.99963853622,126315.50363084982
2023-09-06,157773.0685977936,140764.07557538513,141798.24474932195,140001.9118607355,133697.90914373408,126655.69627568984,125466.36062800241
2023-09-07,158215.31226158145,141219.35164884094,141509.38478304388,139542.47538307437,133431.11279039393,126444.00936601424,125081.1484724897
2023-09-08,159852.95033454898,142082.28249280457,142718.6963104296,140566.3452619005,134375.8729557229,127235.06298227096,125269.50631020905
2023-09-11,160328.61293220523,142072.73550336366,143009.19439545157,140855.45401129016,134695.0435336114,127523.10741056227,126093.38136605857
2023-09-12,160433.01456260684,142373.25145261292,142887.44203033927,140535.97177286394,133482.44074290525,126589.54334701561,125401.66688712627
2023-09-13,158393.04257392886,140292.31345288758,141652.32443848136,139386.112953322,132800.94774012815,125967.00428054832,125547.88785390521
2023-09-14,160455.0605106354,142353.164153266,143737.13806000235,141567.49559416063,134704.45934062253,127620.94274817966,126630.42269678277
2023-09-15,157942.14468574527,140181.91745679383,141256.82622375968,139364.65557111986,132782.5164580847,126018.91270915531,125104.72421125598
2023-09-18,157319.05401420596,139454.00665586,140439.04627075675,138984.641998427,132367.63387446653,125682.5721047213,125178.1004865143
2023-09-19,158119.34589195254,140404.81319730286,141629.54445877555,139247.75516905077,132443.04065852414,125743.93314292931,124918.50156821634
2023-09-20,157046.13999391557,139835.95125653746,139885.32177929403,137829.14502741108,131163.51207370052,124671.20450405145,123770.07692105282
2023-09-21,154141.9224531746,137377.52537229063,136883.97258190633,135173.5045054079,128724.87010173092,122460.54091571832,121724.36550386563
2023-09-22,154417.88175798417,136987.65395810606,136728.2692394686,135029.4400522829,128609.78962176571,122380.49992195153,121450.6618970611
2023-09-25,154903.51066041947,137484.3958289862,137353.74541665555,135400.78659013996,128958.96634763012,122691.78487394357,121961.38983276996
2023-09-26,153260.2981627083,136446.29350736144,136108.68622399808,134168.2469363619,127787.16674977551,121560.8679923823,120169.61596707441
2023-09-27,152515.3403228569,136164.45770337584,136272.70496184827,133933.41224951038,127528.19894469509,121353.79577709222,120217.58253967144
2023-09-28,153000.2992194939,137216.3313720465,136950.0239582777,134586.609923308,127891.52799100886,121730.04358789467,120914.53311841993
2023-09-29,152445.826246624,136232.08425977232,136647.82024581434,134103.01721853504,127373.34345312128,121308.17280313515,120621.09889521837
2023-10-02,151670.40071332932,135801.20800473692,136422.16927917005,133432.54302900564,126676.42014341365,120724.95325479531,120573.1234628924
2023-10-03,149231.8877471733,133117.53192975523,133701.67181975843,130993.86762922535,124394.35608415614,118805.44578561807,118959.12005880733
2023-10-04,150513.470777874,134570.12494733336,134706.22230727674,132028.87897565134,125392.37959352502,119675.35389682793,119825.38005800817
2023-10-05,150814.08792341233,134464.80631711485,134852.50148971082,132389.6134259916,125592.40948644647,119846.9489667132,119780.22201949195
2023-10-06,152633.31138456345,136147.17617871764,136848.60913597586,134309.91838927518,127343.24337004195,121263.68336731935,121202.35027345996
2023-10-09,154096.72513425827,137731.55293347838,138131.68005501272,135242.81106372128,128091.32733601103,121845.1560960486,121978.32077481519
2023-10-10,154799.19508970264,138304.0024268866,138684.52561699392,135976.36836333523,128855.74585625181,122512.73493752505,122613.2089521891
2023-10-11,155710.5201896477,138792.33533170228,140055.9311879778,137225.59671874295,129992.87493797789,123416.9435651114,123115.45812728189
2023-10-12,155125.1254981804,138195.08128049376,139811.3179258013,136982.85469146023,129616.00363441954,123050.45766125704,122364.87074940106
2023-10-13,154758.40889966965,137581.5831954718,138773.59367073537,135921.06091803798,128559.39797745238,122103.49750062014,121755.4011344174
2023-10-16,156085.0994361687,138870.25600125792,139924.1950539446,137274.94280261287,129862.22944889555,123260.97478055026,123036.44706440411
2023-10-17,157251.90106046677,140114.26785352232,140607.6379784441,137756.46991652736,130339.81966362486,123574.61993359591,123030.79455732675
2023-10-18,155418.07231367115,138233.69571378233,138944.51212776662,135728.0347654272,128495.30310116301,122099.3318591025,121391.40802976726
2023-10-19,153452.56364286423,136664.08631970885,137470.6528751421,133932.69928950557,126934.11585350524,120496.99538273836,120324.82069902022
2023-10-20,151449.07509458542,134636.73587110045,135366.07415886404,131662.59274119625,124824.7015697528,118654.63105244661,118846.25597156805
2023-10-23,150420.40637815476,133818.01073529723,135003.9162990618,131419.48872775325,124337.48768539916,118219.38645474458,118640.26727321553
2023-10-24,152092.47123712543,135438.17780759337,136401.50447121146,132644.2645259286,125604.82986942063,119284.54868315722,119534.75436888738
2023-10-25,151604.0255545998,134081.46099927428,134919.70843544486,130903.73072771082,123643.23158756028,117191.89856719042,117819.147593073
2023-10-26,151052.66786951065,133694.0381286383,133911.18960228446,129640.68941835413,122612.4264212967,116123.17749465014,116408.31549353077
2023-10-27,152898.80221551898,135118.28801419737,134958.70616951468,130499.1227794076,123248.190505159,116572.72683836962,115880.6566157767
2023-10-30,154906.78151315692,136809.27676465514,136884.4985736895,131993.6815257455,124469.28449548493,117668.79800520922,117266.11445157346
2023-10-31,156050.85915369037,137330.12325742247,137648.50864067557,132692.88232759485,125161.97437566529,118224.07725716615,118002.57942148982
2023-11-01,157027.25026697162,138087.56399228575,138763.23974648002,133821.21583003053,126173.82743446121,119200.98520577456,119261.04190235391
2023-11-02,158146.47636789325,139180.56354596617,140579.97614326957,135635.41772326478,127570.92255508194,120729.99349921252,121546.60390198411
2023-11-03,158745.97746271137,140392.51486661437,141661.59604683402,136628.24081667908,128457.40891931305,121541.56210423971,122655.51415797978
2023-11-06,159585.26637609483,141262.49855109694,142402.47699461464,136862.2492739583,128552.32582994233,121655.36379987265,122937.69652540036
2023-11-07,160737.51793249135,142732.2282569075,143740.2659541178,137259.88190335283,128945.17330690156,122010.27445966269,123287.58494154394
2023-11-08,160852.437732296,142778.3483550215,143701.26521406655,136898.99652356157,128768.80165620576,121917.13242169881,123377.85671993165
2023-11-09,159506.9809833336,142329.28890296462,143294.97417173866,136223.86654538164,128446.31399522553,121645.47439317251,122415.67243526572
2023-11-10,161926.89385063175,144376.03754493242,145615.35882765296,138320.19179501545,130475.60412585984,123544.67139195943,124325.94517581999
2023-11-13,161169.37129814152,143806.44120475295,145275.68778425697,138085.07250561722,130381.49239547501,123479.95942693259,124207.43744123231
2023-11-14,163025.03354103092,145062.07737800124,146607.9092846537,139856.6588856221,132611.81744201432,125286.39962773825,126617.15968252756
2023-11-15,160650.18276054386,143941.24432822707,145431.61934095863,138689.18175232896,131824.26659698258,124643.08146733785,126885.2107822547
2023-11-16,159715.48808509827,143227.0003096724,144974.4417324686,138402.71886170396,131594.53541869888,124219.60272069479,127040.4155142005
2023-11-17,159998.30442649845,143528.7458045149,145295.9171047831,139024.50497597703,132152.91210342178,124733.74479932332,127198.43763995604
2023-11-20,161231.55848533634,145449.24520942214,147020.7946148539,140481.21272057542,133409.96100608597,125732.54275411154,128177.54400693823
2023-11-21,160901.2276442719,145222.082333293,146670.44827848914,140152.36693352708,132984.6660422493,125344.7643006661,127898.19675278531
2023-11-22,161160.21470481876,146223.02026053908,147251.14398771766,140593.68682641038,133345.27895728836,125656.9685433724,128391.97602699099
2023-11-24,162345.41291648868,148174.0668303633,148447.60872465614,141567.98552483568,134074.39947883377,126327.1639156487,128470.99594959772
2023-11-27,161713.46294242862,148638.076309886,148925.8361607218,141424.8057283784,134220.68800260316,126489.0593031552,128239.6152680418
2023-11-28,160121.58764869694,148729.66734000685,148997.38880354408,141404.62948173532,133914.25666333924,126055.52685152554,128366.60176324555
2023-11-29,159764.75291664127,148427.2392699385,148672.30415541175,140504.95640510568,133253.00171949159,125528.24234269644,128276.30340567096
2023-11-30,160245.87430412296,148560.16064139846,148532.8038993788,140036.6789091302,132983.97613198054,125569.83676111723,128781.38769403138
2023-12-01,161447.87575752262,150983.80530997756,150374.82780990127,141828.53836423883,134734.26026207698,127182.86882769133,129543.2446471511
2023-12-04,161258.05160362247,152082.99893638137,150915.6023307753,141909.8676641656,134794.94517228377,127327.46840903783,128863.20729098993
2023-12-05,160394.29610282902,151329.33645698073,149707.34849318984,140677.22915632257,133910.56408593425,126477.79106757665,128837.8241675155
2023-12-06,159629.75894386295,149935.4796416426,148502.42033919814,139953.69527418146,133912.92975899944,126249.60168181921,128318.62633091955
2023-12-07,160146.556574173,150371.01361152175,149102.66554793838,140827.24658948908,135014.62837121257,127032.85168754126,129297.7504173597
2023-12-08,161442.02296778682,152877.3533313418,150835.9596671057,142256.84837034234,136426.45311162242,128096.27245240714,129853.63639158478
2023-12-11,163355.4202935696,151932.3676118899,150574.8215010977,143631.9547015191,137361.92988797437,128953.3682452538,130358.68524102936
2023-12-12,164483.72100996974,152521.9879770327,150993.159513793,143807.64142631541,137530.91573301086,128989.39132175947,130954.08560642232
2023-12-13,167473.17143416408,156714.10623264793,154279.62445672514,146759.00685523998,140458.0922333313,131556.37582214858,132759.94644116648
2023-12-14,165762.2909172392,155523.92675543315,152329.36469441894,146010.22240840923,140462.31751975784,131845.6098720982,133186.0285263781
2023-12-15,165361.41169436934,154399.0753989268,151277.79195803168,144983.50301222812,139771.56537904512,131145.0176013043,132966.74137485452
2023-12-18,166353.24073680403,156070.6547751475,152917.57672899726,146094.26462109576,140585.3364566971,131830.32952360655,133714.68855350482
2023-12-19,167031.9110420561,157931.46177435404,154607.62819307807,148072.41646893512,142612.7091468979,133660.1061485913,134527.78131920833
2023-12-20,164210.4004257536,155644.87341833598,152428.7139474726,145600.23251278888,140150.02704850922,131212.85402082707,132663.59688871127
2023-12-21,166007.8239200926,157898.25878668315,154137.1344110346,147296.80758603106,142120.9886993576,133397.3786199024,133921.49234692182
2023-12-22,166383.9217213011,159378.3312010813,155164.6729127741,147955.4690964986,142600.71550409088,133830.22385381963,134190.65091276914
2023-12-26,167329.80035861494,159472.56623220927,155434.47546373372,148232.60906284343,142801.37602551232,134083.79192938114,134757.2660187665
2023-12-27,167879.91889842515,162094.04095602516,157131.1059931374,149593.0359885026,143884.55716450463,135071.00661768223,135000.9262846629
2023-12-28,167331.28524859907,161894.36582327372,156643.54184709553,149171.63760440837,143531.7269948269,134758.7962867191,135051.91402483577
2023-12-29,166298.19460681442,159107.43140722756,154602.77429775242,147312.72114154825,141893.63179766427,133300.64357385898,134660.94304549816
2024-01-02,166912.43558696273,156706.19074179177,152619.38620380405,145373.7129552079,139548.60000406991,131346.52161127352,133907.32564031254
2024-01-03,167384.3640690184,156482.6240112925,152438.94874576572,144657.13793918618,138497.0617254902,130190.35217005039,132813.7427154201
2024-01-04,166149.79342845443,155829.1570580149,151856.6661314774,144157.70945770276,138198.13435572397,130091.13246243741,132385.95070251892
2024-01-05,165816.55961421493,155258.96603704934,151499.09932086949,143974.66075424204,138332.84928842317,130439.90427487637,132567.27391544293
2024-01-08,168453.64178279403,157927.41847158913,154155.63454959873,146052.89944782268,140259.22209747086,132212.51982125547,134459.78289942959
2024-01-09,168385.94402698043,157015.36366201882,152905.20601985935,144884.8812154771,139184.53522308124,131510.52668199802,134255.80535955128
2024-01-10,168914.42876056198,157468.90532614235,153196.83843944554,145066.91797771465,139638.79791839374,131858.27110121038,135015.07527181428
2024-01-11,170215.46578219894,156837.2815125132,153072.65229747776,144972.88631954204,139450.40982356798,131633.8416082599,134955.58219183848
2024-01-12,170581.03977015975,155541.39626242165,152135.37153385166,143964.50878658306,138405.11450496444,130724.5345270374,135049.07005183917
2024-01-16,170389.38317492965,155726.50673605446,152460.1202769089,144351.18159999858,138722.41742244494,130818.95876943853,134553.27961915924
2024-01-17,169013.6609554625,154528.88576818947,151411.40178058628,143303.15202846538,137623.2345948578,129768.03336145665,133805.34130023787
2024-01-18,170390.88358310226,154190.3151543284,151780.66781185154,143717.7121480943,138350.32677892456,130433.625991843,134995.24719839866
2024-01-19,172804.8468323088,156034.72336508278,153490.20876644138,145616.1267599107,139740.96827367556,131580.96776659274,136678.11727570067
2024-01-22,173350.8430672026,157008.7473557139,154502.39057872776,146518.008736992,140902.84754232178,132584.69003288532,136967.1039149636
2024-01-23,172303.0860977507,155703.8186142588,153220.35447643284,145598.61714687358,140258.49088338623,132403.0940932491,137366.5713743752
2024-01-24,172439.15364459518,155415.79301382546,152975.59426448826,145796.63084926616,140093.92730382693,132244.63751785542,137516.73492054196
2024-01-25,174040.32852939132,156785.81745077614,154380.77546642307,147099.5158246995,141477.68796209106,133488.31075699115,138264.67323946333
2024-01-26,174528.39691356185,157803.0937187815,155128.67875049595,147790.80919780742,141911.99403623352,133726.60543472553,138089.01139334566
2024-01-29,175515.18692019943,159802.31909109597,156999.2298083115,149175.4818166734,143576.08765081177,135036.46850994375,139182.5943182381
2024-01-30,175522.37756350997,159615.98510672097,156399.42775295262,148855.45843257915,142641.1622548462,134329.29258655812,139074.9486113571
2024-01-31,172805.02063373092,157189.4406845713,153953.67710063938,146434.87878551494,140431.50870679627,132518.7931751659,136805.62649491316
2024-02-01,175771.11505893234,159743.57885672097,155846.66863964085,148397.31399669658,141951.87954114686,133743.77764660146,138596.14227909618
2024-02-02,180421.5505028105,163423.68270803933,159077.9753603745,151103.3965620042,144617.68154309998,135860.85118633535,140055.20674310427
2024-02-05,180581.65166667465,161867.97660376076,157770.21712253575,150431.08227672588,143830.24900411378,135134.2402606609,139545.22302462818
2024-02-06,179904.32149508956,161627.39310385232,157245.1487726975,150121.03113689434,143810.82333127747,135003.19732670096,139950.36957030403
2024-02-07,181436.28167155746,163486.88931585793,158804.49516056065,151567.03264751445,144762.9611925293,135712.63795284534,141117.61228178153
2024-02-08,182647.42925837997,166024.38718725686,160780.6914992142,153075.75624217998,145867.19740621338,136499.4836031368,141179.94933475394
2024-02-09,183453.26427653793,168177.12487722878,162527.210629921,154454.5130437852,146759.27293340454,136449.46022285725,141995.88607345405
2024-02-12,184699.83703807357,170169.44720007424,163731.37321231846,155587.87918224346,147712.47223989258,137419.80540718342,141933.55788021063
2024-02-13,182833.1377926207,167803.39432455544,161198.87517307285,153322.82487621318,145605.18311254273,135641.2109568813,139978.69412379363
2024-02-14,187781.61502078536,175411.70052267556,166617.26152751927,157868.7970899583,149338.88346997986,138726.12083896901,141250.78286780036
2024-02-15,190890.64661410812,178695.79585958962,169425.66542617802,159988.65120788585,152907.1453145386,141747.85196621204,142225.3796327412
2024-02-16,190355.5685234404,180755.970778718,170904.95153228764,161157.1250619508,153709.8727086426,142249.13355831412,141517.07974119313
2024-02-20,188315.33727649215,177841.07498480324,168249.2201365662,158780.48885437023,151651.37522615207,140740.1803392818,140737.98175551454
2024-02-21,189109.77471736434,176385.35962225441,167390.61565010075,157748.1540498353,150833.89652535212,140101.93291560438,140865.45553581117
2024-02-22,193032.3659286833,180743.48192144875,171422.8844927979,162718.20868774425,154894.0124139477,143414.83393946913,143780.74049083077
2024-02-23,192678.82755664352,179968.44776464943,170582.9546641541,162053.8693322755,154243.43272873652,142937.45982638624,143879.9074370957
2024-02-26,192170.05929378036,184249.84719778542,173599.6709593964,164287.6916093446,155881.61741544495,144171.88082330968,143352.94847792957
2024-02-27,192389.46257022384,185209.17077185158,174892.06595031742,165272.07100006114,157119.44992692722,145026.25924261357,143619.2630707803
2024-02-28,192290.96464923385,185019.30417181496,174653.1162165833,164835.0001840211,156527.66813333286,144586.1994071796,143429.45223751126
2024-02-29,194537.9017467833,187385.3788788462,176674.99135963444,166520.05715652477,157969.974249437,145908.41208036686,143945.06188387785
2024-03-01,198923.26100543502,191384.3405296946,180290.6707553101,169517.44226928722,160916.23204477085,148314.45527609135,145296.45406181805
2024-03-04,200156.14850047592,196101.89345098977,183795.91448966984,172131.42072006236,163100.57711656345,149928.55307729985,145140.6468683029
2024-03-05,197137.29321483138,191725.4882652903,180050.79271308903,169483.80871292125,160485.86508615268,147910.69088705326,143690.09660382668
2024-03-06,198307.23559573654,196218.8521111155,183700.12160293583,172723.65782629023,163377.08963115467,150154.9720854833,144418.20684933243
2024-03-07,200368.34576800826,198790.80977560524,185624.6255511475,174773.72850500117,165136.1833749939,151620.05156347062,145851.76415366065
2024-03-08,197877.91431621078,198896.1471626902,185662.5431632233,174126.66935812007,164468.81535779726,150900.60439321306,144976.32547525578
2024-03-11,195667.56847194198,196571.9083130503,183413.3074225617,172435.61446462641,162647.04804288637,149338.84308645036,144851.6690887689
2024-03-12,197666.81414798263,198587.5736496592,185271.01831237797,174695.16520391474,164750.17883931886,151158.8129160097,146409.891639313
2024-03-13,197737.29900744918,198041.676764741,185080.73662750248,174418.61356054316,164446.1168466736,151033.21040365007,146180.3892202969
2024-03-14,197508.48330691818,194949.68028570656,182920.51333038334,172295.56475530635,162618.20741521608,149617.57718273904,145891.42030049188
2024-03-15,195501.2058029509,194815.96434332375,182391.567102356,171843.21065984736,162389.61862050783,149543.4062823942,144889.63302736852
2024-03-18,196745.04603770736,195385.2794258738,184036.64266578679,173172.6280144311,163722.04135953676,150665.9947852781,145750.74552404278
2024-03-19,198308.29203799728,195239.53853155617,184141.17205230717,173486.27638708125,164173.40858709108,150807.55397602823,146560.71966515185
2024-03-20,199723.32956317428,200761.3956482554,188705.6704692078,177214.0079163171,167308.7210375,153884.3866100004,147916.28477543287
2024-03-21,203371.14431766036,204377.07389761452,191861.03127090458,179508.3934906579,170381.92074453126,156586.5756911924,148405.11146114915
2024-03-22,201527.13928798202,202016.0340454722,189765.0578421784,178378.85728536616,169447.03611051332,155459.5030666044,148123.76190825095
2024-03-25,201227.442186389,205862.6199486399,192469.4378546906,180616.9276817895,171660.6443868805,157332.96931225565,147714.51330806597
2024-03-26,199768.28820422653,202620.99294592385,189905.5697535706,178523.5800293542,170217.61564122926,156277.06553417945,147441.69567415759
2024-03-27,201505.73390964034,202182.92640234475,189567.56538574223,178462.61192785273,170437.66573583375,156846.19662850167,148680.74648886727
2024-03-28,202122.65350726608,204055.09421087746,190971.41464035038,179817.6790588952,171469.55814229738,157711.23964302804,148652.34219781702
2024-04-01,200633.59340671066,200580.5732147837,188440.48832122807,177666.78067480098,170169.10975896608,156469.30949204232,148393.7355691627
2024-04-02,198944.02289393905,198484.0606644297,186736.4385260773,176174.70354543696,168786.8544851471,155268.74836502818,147450.22759314743
2024-04-03,200076.90950397018,200463.30068136696,188569.7466296387,177514.9347809411,170359.8477426697,156510.4089256361,147612.20115801974
2024-04-04,197606.37004474166,198199.81253363137,186522.1586054993,175408.42873083125,168165.0440202881,154417.4108825758,145810.43351805574
2024-04-05,199853.92545321945,198670.15001226906,187545.7121981812,176571.12434087764,169423.3312631775,155473.71080361155,147333.7044378471
2024-04-08,198584.24420360092,199880.8430435801,189281.45176689152,177711.43194662104,170283.51124250185,156219.39293251777,147416.11763664603
2024-04-09,197353.96873286727,196457.05781103615,186635.99457923893,175389.8990639306,168232.0843893219,154322.59619293956,147586.63198023714
2024-04-10,193864.05049327377,195316.1054413462,184742.29119865422,174262.835450039,166888.3199163605,153132.2709892824,146108.8203297467
2024-04-11,195825.93511394027,198791.825038209,187638.27478782658,176602.5838097192,169217.74531995546,155005.5441635683,147211.50219628253
2024-04-12,193178.7772140837,193914.00770498757,183427.56896774296,173038.43623815547,165884.89538442384,152089.61799741533,145179.53221871448
2024-04-15,191456.07538989547,189052.39489294533,178921.47563735966,169434.97613225947,162661.84497319948,149570.2864201143,143360.70074077082
2024-04-16,190328.27577975753,187636.33134390358,177827.29294387822,168579.84709630976,161838.67826329957,148810.62766477372,143099.23241966197
2024-04-17,188796.4571724272,185707.61756445412,176194.84120742802,166797.8884705163,160042.01648580324,147588.12298032548,142252.33978797073
2024-04-18,187133.53504756454,185060.8152687693,175215.29544059758,166683.36012350093,159454.2613673283,147221.74344991473,141959.62320281504
2024-04-19,185448.77826312545,182448.60664297585,173293.11584655766,164487.20778356562,157179.27949286235,145591.0838620546,140720.5458089185
2024-04-22,187182.8681278563,186159.24402929787,176342.33386222844,167433.92291341792,160017.02856779826,147695.4050226381,142016.4672238314
2024-04-23,190218.1886844969,190305.76178289895,180205.80065147404,170738.76511465083,163063.68549681437,150454.9993257692,143701.729427953
2024-04-24,190738.25855639938,188660.43300177102,179036.24968521122,169731.7479981042,162147.6707549168,149848.50832082535,143633.5360941371
2024-04-25,189247.36311915878,187724.6969711924,177779.19721595768,169511.75869833003,162389.03777266276,150058.72982122208,143087.8653874045
2024-04-26,191364.08646205429,191525.21097113137,181386.53010932927,172696.0543449975,165310.12053633464,152563.08646108414,144443.47479633032
2024-04-29,191754.1422634459,188661.8756897593,179529.2579993439,171280.96417318354,164511.87051726115,152131.03480626846,144955.00896737468
2024-04-30,190782.72842029098,185765.26778723244,176628.19387619023,168839.27832494746,162352.03268194926,150150.8229913881,142658.7444151591
2024-05-01,189334.33014682296,185542.92364050393,175865.02964965825,167837.90310369502,161374.88303900493,149234.56170369888,142195.50462668337
2024-05-02,188391.4378567076,188042.00559545998,177615.45537178044,169482.81073843013,163065.96385145915,150465.12757207657,143525.5182786397
2024-05-03,189318.36408618453,187758.4024536753,178364.10200302128,170431.01191411982,164304.83445502055,151427.4726245668,145304.57843327563
2024-05-06,193124.39871791366,191609.42165686135,181784.3877753449,173594.63391958247,167696.5459551884,154437.09445836808,146805.0887093652
2024-05-07,193330.8041572905,189785.03581549172,180677.07373611454,172476.29846654902,166835.02221441997,153772.33459356095,146967.07999369543
2024-05-08,191390.93935588363,187877.14435125832,178607.97839347844,171052.3706215478,165743.22345686686,152776.98473623063,146981.3175781364
2024-05-09,193633.58568767074,189603.4490692759,182234.27912895207,173587.68651662837,168179.39425612224,154905.41532781388,147828.18363064073
2024-05-10,192710.20711442473,187339.6907910395,180879.6787117386,172758.5134701539,167762.2450998379,154418.0349859598,148018.623504666
2024-05-13,191585.03452607634,186339.93712130075,180001.20023807528,172049.4862713624,167177.64872532617,154103.54174178865,148038.49587672643
2024-05-14,193821.97600671294,188564.41057100776,181506.3563831711,173086.62862442026,168128.64650326502,155221.5867361429,148717.72699755215
2024-05-15,196596.89699782376,194130.13199140076,185331.0032621527,176291.62353297247,171211.95679058327,157960.9984512594,150559.27482055282
2024-05-16,193853.8467124844,188515.21253873353,180856.49436818605,172594.87002186786,167991.45554987204,155540.73584870127,150249.50325714645
